Sr.No,Smiles,Solvent,AbsorptioMax (nm),EmissionMax (nm),Fluorescent labeling,Total Molweight,molFormula,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Rotatable Bonds,Weiner
25354,O=C(N1CCNC(=O)CC1C1=CC=CC=C1)C1=NC2=CC=CC=C2C=C1,,,,No ,345.401,C21H19N3O2,2.8524,-3.266,5,1,263.92,0.19726,62.3,4.7803,2,1604
25355,COC1=CC=C(F)C=C1CN1CCC(CC1)N1C(=O)NC2=CC=CC=C12,,,,No ,355.412,C20H22FN3O2,2.8596,-4.376,5,1,265.74,0.15654,44.81,6.0162,4,1787
25356,COC1=CC=C2C=C(NC2=C1)C(=O)N1CCCCC1CC(N)=O,,,,No ,315.372,C17H21N3O3,1.6263,-2.981,6,2,241.81,0.28489,88.42,2.9548,4,1215
25357,FC1=CC=C(C=C1)C1CCCN1CC1=NC(=NO1)C1=CC=CC=N1,,,,No ,324.358,C18H17FN4O,2.5997,-3.024,5,0,249.44,0.20273,55.05,2.8906,4,1464
25358,CC(=O)NC1=CC=C(NC(=O)C2=CC=CN=C2N2CCCCC2)C=C1C,,,,No ,352.437,C20H24N4O2,3.0382,-4.536,6,2,280.32,0.2266,74.33,1.9953,4,1797
25359,CC(=O)NC1=CC=C(NC(=O)C2=CC=CN=C2N2CCCCC2)C=C1,,,,No ,338.41,C19H22N4O2,2.6943,-4.192,6,2,268.06,0.23696,74.33,1.9953,4,1648
25360,CC1=CC=CC(=C1)C1=NOC(CN2CC(O)CC2C(N)=O)=N1,,,,No ,302.333,C15H18N4O3,0.035,-2.593,7,2,228.19,0.35501,105.48,6.897,4,1129
25361,CC(C)CN1CCC(CC1)NC(=O)N1CCC2=C(C1)C1=CC(F)=CC=C1N2,,,,No ,372.486,C21H29FN4O,2.9383,-3.72,5,2,286.19,0.1593,51.37,1.6782,3,2060
25362,FC1=CC=C2CCCN(C(=O)C3CCCN(C3)C3=NC=CC=N3)C2=C1,,,,No ,340.401,C19H21FN4O,2.7839,-3.918,5,0,257.06,0.1637,49.33,2.6788,2,1494
25363,NC1=NC=CN=C1C(=O)NCC1=CC=C(OC2=CC=C(F)C=C2)N=C1,,,,No ,339.329,C17H14FN5O2,1.0897,-4.32,7,2,256.9,0.32184,103.02,-0.12434,5,1838
25364,NC(=O)C1=CC=CC(CN2C=NC3=C(SC(=C3)C3=CC=CC=C3)C2=O)=C1,,,,No ,361.424,C20H15N3O2S,3.0842,-5.371,5,1,268.06,0.28639,104,5.3533,4,1777
25365,CC1=CN2C=C(NC(=O)C3=CC(O)=NC4=CC=CC=C34)C=CC2=N1,,,,No ,318.335,C18H14N4O2,2.4692,-5.712,6,2,238.21,0.28332,79.52,2.9261,2,1363
25366,COC1=CC=C(OC2=NC=CC=C2NC(=O)N2CC[C@H](O)C2)C=C1,,,,No ,329.355,C17H19N3O4,1.9738,-4.107,7,2,250.18,0.28827,83.92,5.0872,4,1467
25367,COC1=CC=CC(=C1)C(=O)N1CCN(CC1)C1=C2C(SC=C2C2=CC=CC=C2)=NC=N1,,,,No ,430.531,C24H22N4O2S,4.3513,-6.264,6,0,322.99,0.22428,86.8,7.13,4,2851
25368,CCC(=O)NC1=CC=C(NC(=O)C2=CC=CN=C2N2CCCCC2)C=C1,,,,No ,352.437,C20H24N4O2,3.1487,-4.462,6,2,281.82,0.22539,74.33,2.2746,5,1867
25369,COC1=CC(=CC(OC)=C1OC)C(=O)N1C(C)CC2=CC=CC=C12,,,,No ,327.379,C19H21NO4,3.3086,-3.885,5,0,252.87,0.18424,48,3.1042,4,1269
25370,O=C(N1CCN2CCCCC2C1)C1=CNC2=CC=CC=C2C1=O,,,,No ,311.384,C18H21N3O2,1.193,-2.532,5,1,233.85,0.19089,52.65,3.567,1,1182
25371,O=C(CN1N=NC2=CC=CC=C2C1=O)N1CCN2CCCCC2C1,,,,No ,327.387,C17H21N5O2,1.2756,-2.157,7,0,244.76,0.24412,68.58,-1.4322,2,1400
25372,CCNC(=O)C1CCN(CC1)C(=O)C1=C(C)ON=C1C1=C(F)C=CC=C1Cl,,,,No ,393.845,C19H21ClFN3O3,3.1161,-4.435,6,1,292.82,0.22597,75.44,4.4513,4,1890
25373,ClC1=CC=CC=C1C1=CC(=NO1)C(=O)NC(C1=CC=CC=C1)C1=CC=CC=N1,,,,No ,389.841,C22H16ClN3O2,4.1059,-5.068,5,1,296.88,0.20395,68.02,4.7483,5,2121
25374,CC1=CC2=C(CC(C)(C)CC2NC(=O)CC2=CN3C=CC=C(C)C3=N2)O1,,,,No ,351.449,C21H25N3O2,3.0705,-5.605,5,1,275.66,0.2087,59.54,0.70899,3,1734
25375,CC1CC(C(N)=O)C2=CC=CC=C2N1CC1=NN=C(O1)C1=CC=CC=C1Br,,,,No ,427.301,C20H19BrN4O2,3.2229,-5.738,6,1,286.47,0.23706,85.25,4.5272,4,1877
25376,CN1CCC(CC1)NC(=O)C1=C(C)N=C(S1)C1=CC=CC=C1Cl,,,,No ,349.885,C17H20ClN3OS,3.3407,-3.349,4,1,261.21,0.22733,73.47,9.3911,3,1273
25377,BrC1=CC=C(C=C1)C1=CC=C(S1)C(=O)NC1=CC=NN1CC1CCOC1,,,,No ,432.341,C19H18BrN3O2S,3.805,-5.543,5,1,288.56,0.25194,84.39,3.1654,5,1882
25378,CC1N(CCC2=C1NC1=CC=CC=C21)C(=O)C1=C(Br)C2=CC=CC=C2N1,,,,No ,408.298,C21H18BrN3O,4.6251,-4.934,4,2,266.82,0.16704,51.89,-0.016586,1,1606
25379,CCNC(=O)C1CCN(CC1)C1=C2C(SC=C2C2=CC=CC=C2)=NC=N1,,,,No ,366.488,C20H22N4OS,3.3284,-6.108,5,1,280.65,0.25067,86.36,6.9591,4,1702
25380,CCC1=NC(=NN1C1=CC=CC=C1Cl)C(=O)NC1CCN(C)CC1,,,,No ,347.849,C17H22ClN5O,1.7891,-1.727,6,1,266.99,0.21297,63.05,10.377,4,1411
25381,CN(CC1=CC(=NO1)C1=CC=CC=C1)CC1=CN(N=C1)C1=CC=CC=C1,,,,No ,344.417,C21H20N4O,2.0839,-3.087,5,0,279.03,0.16654,47.09,7.3338,6,1987
25382,CS(=O)CC1=CC=CC(=C1)C(=O)NC1=CC=CC2=CC=CN=C12,,,,No ,324.403,C18H16N2O2S,1.664,-3.843,4,1,244.33,0.23816,78.27,-0.17281,4,1260
25383,CC1=C(C(=O)NC2CC2)C(=NO1)C1=C(Cl)C=CC=C1Cl,,,,No ,311.167,C14H12Cl2N2O2,3.3985,-5.1,4,1,220.3,0.22506,55.13,3.406,3,762
25384,CC1=NC2=C(C=NN2C(NCC2=CC=CC=C2)=C1)C1=CC=CC=C1,,,,No ,314.391,C20H18N4,3.0359,-5.8,4,1,253.03,0.16342,42.22,4.4025,4,1385
25385,O=C(CN1CCOCC1)N1CCN(CC1)C(=O)C1=CC2=CC=CC=C2S1,,,,No ,373.476,C19H23N3O3S,1.6837,-1.649,6,0,277.04,0.24217,81.33,7.1154,3,1904
25386,CC1=CC=CC(=C1)N1CCN(CC1)C(=O)CN1C(=O)C2CC=CCC2C1=O,,,,No ,367.448,C21H25N3O3,1.4447,-2.338,6,0,276.99,0.17968,60.93,6.3832,3,2017
25387,FC(F)OC1=CC=CC=C1NC(=O)CC1=CC=C2CCCCC2=C1,,,,No ,331.361,C19H19F2NO2,4.1314,-4.807,3,1,252.73,0.13651,38.33,-7.0501,5,1482
25388,COC1=CC=C2OC(C(=O)NC3CCCCCC3)=C(C)C2=C1,,,,No ,301.385,C18H23NO3,3.7756,-5.01,4,1,242.84,0.20017,51.47,-2.4783,3,1095
25389,FC1=CC=CC(=C1)C1(CCC1)C(=O)NC12CC3CC(CC(C3)C1)C2,,,,No ,327.441,C21H26FNO,3.7378,-5.248,2,1,236.98,0.10338,29.1,0.8945,3,1250
25390,CS(=O)(=O)C1=CC=CC(=C1)C(=O)N1CCN(CC1)C(=O)C1=CC=CC=C1,,,,No ,372.444,C19H20N2O4S,1.9458,-2.697,6,0,271.5,0.22748,83.14,3.5559,3,1842
25391,COC1=CC=C(CCC(=O)N2CCN(CC2)C(=O)C2=CC=C(F)C=C2)C=C1,,,,No ,370.423,C21H23FN2O3,3.4271,-2.847,5,0,286.79,0.15056,49.85,4.1721,5,2266
25392,CC1=CC=C(CCC2CCN(CC2)C(=O)C2=CC=CC(=C2)S(=O)(=O)N2CCCC2)C=C1,,,,No ,440.606,C25H32N2O3S,4.8722,-3.949,5,0,335.31,0.1453,66.07,-1.9442,5,3165
25393,CN(CC1=CC=C(C=C1)C(N)=O)C(=O)C1=CC2=CC=CC=C2N1,,,,No ,307.352,C18H17N3O2,1.9637,-3.22,5,2,237.53,0.24793,79.19,5.6372,4,1327
25394,CN1C2=C(N3C=C(C)N(CCCN4CCCCCC4)C3=N2)C(=O)NC1=O,,,,No ,358.444,C18H26N6O2,1.2096,-2.091,8,1,275.39,0.25575,74.88,0.61428,4,1744
25395,CC1=CC(Cl)=C(NC(=O)C2=CC(Cl)=CC=C2F)C2=CC=CN=C12,,,,No ,349.191,C17H11Cl2FN2O,4.7798,-5.964,3,1,245.04,0.14475,41.99,-0.60195,2,1152
25396,CC1=CC=CC(C(=O)NC2=NC3=CC=C(OC4=CC=CC=C4)C=C3S2)=C1C,,,,No ,374.463,C22H18N2O2S,5.6929,-7.08,4,1,285.81,0.23033,79.46,1.2434,4,2079
25397,CN1N=C(C)C2=CC(=CN=C12)C(=O)NC1=CC=CC(OCC2=CC=C(F)C=C2)=C1,,,,No ,390.417,C22H19FN4O2,3.3151,-5.469,6,1,297.94,0.21249,69.04,1.8333,5,2619
25398,CC1=CC=C(NCC(=O)N2CCC3=CC=CC=C23)C(Cl)=C1,,,,No ,300.788,C17H17ClN2O,3.4357,-4.355,3,1,227.99,0.12303,32.34,3.4415,3,1001
25399,COC1=CC=C(C=C1OC)C1=NC(=CS1)C(=O)NC1=CC=C(Cl)C=C1C,,,,No ,388.874,C19H17ClN2O3S,4.3261,-4.595,5,1,288.89,0.26249,88.69,4.0659,5,1856
25400,CC1=CC=C(C=C1N1C=CC=C1)C(=O)NC1=CC=CC(F)=C1,,,,No ,294.328,C18H15FN2O,3.4367,-6.099,3,1,229.8,0.13651,34.03,0.35285,3,1109
25401,CN(C1CCCC1)S(=O)(=O)C1=CC=C2CCCCC2=C1,,,,No ,293.43,C16H23NO2S,3.2487,-3.151,3,0,219.98,0.14606,45.76,-2.235,2,787
25402,COC1=CC=C(Cl)C=C1C(=O)N1CCN(CC1)C(=O)C1=CC=C(F)C(F)=C1,,,,No ,394.804,C19H17ClF2N2O3,3.6814,-3.662,5,0,281.04,0.15364,49.85,5.4182,3,2018
25403,O=C1CCC2=CC(=CC=C2N1)S(=O)(=O)NCC1(CC1)C1=CC=CC=C1,,,,No ,356.445,C19H20N2O3S,2.2078,-4.008,5,2,254.48,0.25362,83.65,3.3663,4,1587
25404,CC1(C)C2CCC1(C)C(C2)NC(=O)C1=CC=C(C=C1)N1C=CC=N1,,,,No ,323.439,C20H25N3O,2.6586,-3.58,4,1,247.07,0.17137,46.92,1.0957,3,1417
25405,NC(=O)C1=CC=CN=C1N1CCN(CC2=CC=C3OCCC3=C2)CC1,,,,No ,338.41,C19H22N4O2,1.5197,-2.73,6,1,257.97,0.21855,71.69,4.9563,4,1665
25406,COC1=CC=C(C2CCCN2CCC(=O)N2CCC3=CC=CC=C23)C(OC)=C1,,,,No ,380.486,C23H28N2O3,3.6652,-3.492,5,0,297.71,0.13483,42.01,3.9664,6,2191
25407,O=C(CC1=NN2C=CC=NC2=N1)NC1CCCC2=CC=CC=C12,,,,No ,307.356,C17H17N5O,1.0319,-0.569,6,1,237.8,0.27485,72.18,2.3457,3,1281
25408,FC(F)(F)C1=CC(=CC(=C1)C(=O)N1CCNC(=O)C1)C(F)(F)F,,,,No ,340.222,C13H10F6N2O2,2.3208,-2.728,4,1,217.22,0.18916,49.41,-2.2593,3,1134
25409,FC1=CC=C(CN2CCN(CC2)C(=O)C2=CC=C(C=C2)N2C=NN=N2)C(Cl)=C1,,,,No ,400.844,C19H18ClFN6O,2.4668,-3.5,7,0,293.68,0.20403,67.15,5.5831,4,2425
25410,COC1=CC(CCC(=O)N2CCC(CC2)N2C(=O)NC3=CC=CC=C23)=CC(OC)=C1OC,,,,No ,439.51,C24H29N3O5,3.1537,-4.462,8,1,335.42,0.22253,80.34,4.5443,7,3365
25411,CN(C)C1=NC(N)=NC(CN2N=NC(=N2)C2=CC=CC(F)=C2)=N1,,,,No ,315.315,C13H14FN9,1.0953,-2.632,9,1,237.99,0.38451,111.53,-2.7183,4,1301
25412,O=C(NC1=CC=CC(=C1)S(=O)(=O)N1CCOCC1)C1CC2CCC1C2,,,,No ,364.465,C18H24N2O4S,1.6536,-2.626,6,1,258.43,0.25783,84.09,-2.1408,3,1560
25413,CCC1CN(CCO1)C(=O)C1C2=CC=CC=C2OC2=CC=CC=C12,,,,No ,323.391,C20H21NO3,3.2107,-4.299,4,0,246.37,0.14852,38.77,5.0367,2,1220
25414,O=C(NC1=NC(CN2CCOCC2)=CS1)C1=CC=C2OCCC2=C1,,,,No ,345.422,C17H19N3O3S,2.3041,-2.833,6,1,256.55,0.30941,91.93,3.6781,4,1537
25415,CC1=CC=C(CN2CCCN(CC2)C2=NC=CC=C2C#N)C=C1,,,,No ,306.412,C19H22N4,2.7281,-3.661,4,0,255.41,0.12384,43.16,-1.2646,3,1302
25416,NC(=O)C1CCCCN1CC1=CC=C(C=C1)C(=O)N1CCCC1,,,,No ,315.415,C18H25N3O2,1.5624,-2.344,5,1,247.22,0.19598,66.64,4.2389,4,1319
25417,CN1N(C(=O)C(NC(=O)C2=CC=C(CN3CCCCC3)C=C2)=C1C)C1=CC=CC=C1,,,,No ,404.512,C24H28N4O2,2.2922,-3.334,6,1,313.88,0.15353,55.89,4.9206,5,2771
25418,CC1OC2=CC=CC=C2N(CC(=O)NC(C2CC2)C2CC2)C1=O,,,,No ,314.384,C18H22N2O3,1.6904,-3.653,5,1,231.08,0.22109,58.64,6.1248,5,1190
25419,CC(C)C1=CC=CC(C)=C1NC(=O)C1=CN(CC2=CC=CC=C2Cl)N=C1,,,,No ,367.879,C21H22ClN3O,4.3638,-4.636,4,1,288.41,0.1468,46.92,5.6272,5,1817
25420,ClC1=CC=C2C(=O)N(CC(=O)N3CCN(CC3)C3=CC=CC=C3)C=NC2=C1,,,,No ,382.85,C20H19ClN4O2,2.3437,-3.397,6,0,281.4,0.17143,56.22,7.3171,3,2072
25421,O=C(N1CCC2=C(C1)C=CS2)C1=CC=C(OCC2CCCO2)C=C1,,,,No ,343.446,C19H21NO3S,2.9752,-3.644,4,0,258.83,0.22003,67.01,3.4893,4,1551
25422,COC1=CC=C(C2=CC=CN=C12)S(=O)(=O)N1CCC(=CC1)C1=CNC2=NC=CC=C12,,,,No ,420.492,C22H20N4O3S,2.4136,-3.739,7,1,302.94,0.25767,96.56,4.2501,3,2515
25423,CC(C)C1=CC=C(CN(C2CC2)C(=O)C2=CC=CC(=C2)S(=O)(=O)N2CCCC2)C=C1,,,,No ,426.579,C24H30N2O3S,4.3645,-4.042,5,0,318.79,0.15283,66.07,-2.6525,6,2598
25424,O=C(NCC(N1CCCC1)C1=CC=CC=C1)C1=CC2=CC=CC=C2S1,,,,No ,350.485,C21H22N2OS,3.8089,-4.173,3,1,270.87,0.17872,60.58,5.9654,5,1580
25425,CC(=O)C1=CC=C(C=C1)C1=CC=C(O1)C(=O)NC1=CC=C(C)C=C1Cl,,,,No ,353.804,C20H16ClNO3,4.5671,-6.352,4,1,269.37,0.19174,59.31,2.5812,4,1707
25426,O=C(NCC(N1CCOCC1)C1=CC=CC=C1)C1=NC2=CC=CC=C2C=C1,,,,No ,361.444,C22H23N3O2,2.4357,-2.935,5,1,283.69,0.17279,54.46,3.0055,5,1958
25427,COC1=CC2=CC=C(N=C2C=C1)C(=O)NCC1=CC=C(CN2CCCC2)C=C1,,,,No ,375.471,C23H25N3O2,3.2304,-3.892,5,1,297.21,0.16493,54.46,3.4736,6,2513
25428,CCC1=CC=C(C=C1)C1=NC(C)=C(S1)C(=O)NC1=CC=C(OC)N=C1,,,,No ,353.445,C19H19N3O2S,3.9823,-4.184,5,1,275.99,0.27827,92.35,2.8605,5,1696
25429,COC1=CC=C(C=C1)C1CCCN1S(=O)(=O)C1=CC=C(C=C1)N1CCCC1=O,,,,No ,400.498,C21H24N2O4S,2.8954,-3.257,6,0,290.27,0.20229,75.3,5.6457,4,2145
25430,CN(CC1COC2=CC=CC=C2O1)C(=O)C1=CC=CN=C1N1CCOCC1,,,,No ,369.42,C20H23N3O4,1.7766,-2.584,7,0,280.45,0.2179,64.13,4.6542,4,1942
25431,CN(C1C2CC3CC(C2)CC1C3)C(=O)C1=CC=CC(=C1)S(=O)(=O)N1CCOCC1,,,,No ,418.556,C22H30N2O4S,2.4542,-2.851,6,0,294.79,0.19919,75.3,-1.024,3,2230
25432,O=C(CC(C1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1C1=CC=NC=C1,,,,No ,356.468,C24H24N2O,4.6513,-3.628,3,0,286.13,0.09632,33.2,3.9665,5,1835
25433,CC(N1CCC(CC1)C(=O)NC1=CC=CC=C1O)C(=O)N1CCCC2=CC=CC=C12,,,,No ,407.512,C24H29N3O3,3.1876,-3.848,6,2,313.51,0.18417,72.88,6.9657,4,2751
25434,O=C(CN1C(=O)C2CCCCC2C1=O)NCC1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,,,,No ,442.517,C26H26N4O3,1.8732,-4.006,7,1,336.31,0.214,84.3,1.6466,6,3406
25435,O=C(CN1C(=O)CSC2=CC=CC=C12)NC1=CC=CN=C1N1C=CC=N1,,,,No ,365.416,C18H15N5O2S,0.9022,-1.889,7,1,268.27,0.32575,105.42,6.4709,4,1708
25436,CC(OC1=CC=C(Br)C=C1)C(=O)N1CCCC1C1=CC=CC=C1,,,,No ,374.277,C19H20BrNO2,4.3315,-4.031,3,0,254.74,0.10438,29.54,2.9579,4,1265
25437,COC1=CC=C(Cl)C=C1C(=O)N1CCN(CCOC2=CC=CC=C2)CC1,,,,No ,374.867,C20H23ClN2O3,3.4043,-2.832,5,0,288.11,0.13932,42.01,7.7492,6,1983
25438,FC(F)OC1=CC=CC=C1NC(=O)CN1C(=O)CC2(CCCCC2)C1=O,,,,No ,366.363,C18H20F2N2O4,1.8184,-3.586,6,1,263.2,0.24366,75.71,-2.671,5,1748
25439,CNC(=O)C1=CC=C(CN(C)CN2N=CC3=CC=CC=C3C2=O)C=C1,,,,No ,336.394,C19H20N4O2,1.5347,-3.41,6,1,263.88,0.21279,65.01,6.9555,5,1712
25440,CC(C)C1=CC=CC=C1NC(=O)CSC1=NN=NN1C1=C(C)C=CC=C1C,,,,No ,381.503,C20H23N5OS,4.0354,-5.297,6,1,300.26,0.27233,98,1.2848,6,2015
25441,CNC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCC(CC1)C1=NC2=CC=CC=C2N1,,,,No ,398.486,C20H22N4O3S,2.5387,-2.444,7,2,290.34,0.28102,103.54,6.3285,3,2278
25442,O=C(N1CCCN(CC2=CC=C(C=C2)C#N)CC1)C1=CC=C(CN2C(=O)CCC2=O)C=C1,,,,No ,430.506,C25H26N4O3,2.3205,-3.358,7,0,335.72,0.18864,84.72,-5.3125,5,3559
25443,COC1=CC(=CC=C1C)C(=O)N1CCN(CC1)C1=CN=CC=N1,,,,No ,312.372,C17H20N4O2,1.562,-1.97,6,0,244.95,0.21261,58.56,6.663,3,1306
25444,CCC1CN(CCO1)C(=O)C1=CSC(=N1)C1=CC=C(CC)C=C1,,,,No ,330.451,C18H22N2O2S,3.5816,-2.828,4,0,258.09,0.22442,70.67,7.0025,4,1313
25445,O=C(NC1=CC=CC(=C1)C1=NN=CO1)C1=CC=CC=C1OCC1CCCO1,,,,No ,365.388,C20H19N3O4,2.862,-5.56,7,1,283.24,0.28439,86.48,0.48166,6,2034
25446,CC1=NC2=CC=CC=C2C(C)=C1CC(=O)NC1=NC2=C(CCC2)S1,,,,No ,337.446,C19H19N3OS,4.4393,-5.2,4,1,256.35,0.26058,83.12,0.018415,3,1411
25447,CN1N(C(=O)C(NC(=O)C2=CC=C3NC4=C(CCCC4)C3=C2)=C1C)C1=CC=CC=C1,,,,No ,400.481,C24H24N4O2,2.7865,-4.505,6,2,300.23,0.19528,68.44,0.053333,3,2522
25448,COC1=CC=C2N(CCCC2=C1)C(=O)C1=CC=C(C=C1)N1C=CC=N1,,,,No ,333.39,C20H19N3O2,2.6347,-3.476,5,0,258.83,0.17166,47.36,4.6313,3,1583
25449,O=C(CC1CCCC1)N1CCN(CC1)C(=O)CC1=CNC2=CC=CC=C12,,,,No ,353.464,C21H27N3O2,2.994,-2.926,5,1,276.63,0.17052,56.41,4.7316,4,1921
25450,CC1=CC=CC(=C1)N1CCN(CC1)C(=O)C1CN(C2CCCC2)C(=O)C1,,,,No ,355.48,C21H29N3O2,2.4336,-2.802,5,0,274.02,0.13404,43.86,5.0869,3,1839
25451,COC1=CC=CC(=C1)C(=O)N1CCN(CC1)C(=O)CCC1=CC=CC=C1Cl,,,,No ,386.878,C21H23ClN2O3,3.9323,-3.269,5,0,295.86,0.14595,49.85,5.5306,5,2180
25452,CN(CC1=CN(N=C1)C1=CC=CC=C1)CC1=NC(N)=NC(NC2=CC=CC=C2C)=N1,,,,No ,400.489,C22H24N8,2.008,-3.385,8,2,319.1,0.25393,97.78,6.7318,7,2873
25453,CC1=CC=CC(NC(=O)C2=CC(=CC=C2C)S(=O)(=O)N2CCCCC2)=N1,,,,No ,373.476,C19H23N3O3S,3.1062,-3.665,6,1,279.69,0.2417,87.75,0.56746,3,1711
25454,COC1=CC=C(C=C1OC)C(=O)N1CCCN(CC1)C1=CC=C(C=N1)C(F)(F)F,,,,No ,409.407,C20H22F3N3O3,3.3393,-3.487,6,0,299.41,0.1707,54.9,-3.115,5,2516
25455,CNC(=O)C1=CC=C(CN(C)C2=NC(=NC3=CC=CC=C23)C2=CC=NC=C2)C=C1,,,,No ,383.454,C23H21N5O,3.1601,-5.352,6,1,301.45,0.20222,71.01,4.1457,5,2356
25456,FC(F)(F)OC1=CC=C(CN2CCN(CC2)C(=O)C2=CC=C(C=C2)N2C=NN=N2)C=C1,,,,No ,432.405,C20H19F3N6O2,2.859,-3.473,8,0,311.37,0.22456,76.38,-1.2183,6,3385
25457,CCN1C(=O)N(CC(=O)N(CC2=CC=C(OC)C=C2)C2CC2)C2=CC=CC=C12,,,,No ,379.459,C22H25N3O3,2.9022,-4.32,6,0,288.24,0.16212,53.09,4.6867,7,2103
25458,CCC1=CC=CC=C1NC(=O)C1=CC=C(C)C(=C1)S(=O)(=O)N1CCCCC1,,,,No ,386.514,C21H26N2O3S,4.1173,-4.07,5,1,294.69,0.19217,74.86,0.58419,4,1884
25459,CC1CCN(CC2=CC=C(CNC(=O)C3(CC3)C3=CC=CC=C3)C=C2)CC1,,,,No ,362.515,C24H30N2O,3.6631,-4.282,3,1,290.78,0.096465,32.34,6.4141,6,2241
25460,CC1=CC=C(CCC2CCN(CC2)C(=O)C2CN(C3CC3)C(=O)C2)C=C1,,,,No ,354.492,C22H30N2O2,3.4746,-3.369,4,0,276.22,0.12012,40.62,4.2118,5,1989
25461,CC1=CNC=C1C(=O)N1CCC2=C(C1)C1=CC(F)=CC=C1N2,,,,No ,297.332,C17H16FN3O,2.1394,-3.162,4,2,221.2,0.20149,51.89,4.1187,1,1023
25462,CC1=NC(=NN1C1=CC=C(F)C=C1)C(=O)NCC1=CC=CC=C1C,,,,No ,324.358,C18H17FN4O,2.1292,-2.626,5,1,253.34,0.21043,59.81,3.7658,4,1494
25463,CC1=C(Cl)C=CC=C1NC(=O)C1=CN(N=C1)C1=CC=CC=C1,,,,No ,311.771,C17H14ClN3O,2.9258,-3.943,4,1,237.63,0.17818,46.92,5.3379,3,1143
25464,CCOC1=CC=C(C=C1)C(=O)N1CCN(CC1)S(=O)(=O)C1=CC=CC(=C1)C(F)(F)F,,,,No ,442.457,C20H21F3N2O4S,3.4969,-2.872,6,0,306.97,0.19129,75.3,-5.2432,5,2770
25465,COC1=CC=C(C=C1)C(CNC(=O)C1=CC=C(C=C1)C1=NC(C)=NO1)N1CCCCC1,,,,No ,420.511,C24H28N4O3,3.3227,-4.359,7,1,335.58,0.22081,80.49,2.8095,7,3035
25466,CC(C)COC1=CC=C(NC(=O)C2=NC=CN=C2N)C=C1Cl,,,,No ,320.779,C15H17ClN4O2,2.1484,-3.647,6,2,244.47,0.29333,90.13,0.3685,5,1193
25467,CC(N(CC1=NN=NN1C1=CC=CC=C1)CC1=CC=CC=C1)C1=CC=CC(NC(C)=O)=C1,,,,No ,426.522,C25H26N6O,2.8972,-3.772,7,1,342.07,0.19829,75.94,3.1912,8,2972
25468,CC1CCCCN1C(=O)CN1CCN(CC2=CC=C(C=C2)N2C=CC=N2)CC1,,,,No ,381.522,C22H31N5O,1.3376,-1.173,6,0,304.99,0.13617,44.61,7.3032,5,2510
25469,O=C(NCC1(CC1)C1=CC=CC=C1)C1CC2=CC=CC=C2O1,,,,No ,293.365,C19H19NO2,2.859,-4.006,3,1,223.18,0.15458,38.33,3.8717,4,1143
25470,CC1=NN2C(N=C(C)C=C2N2CCCC2)=C1C1=CC=C(C)C=C1,,,,No ,306.412,C19H22N4,3.2036,-5.851,4,0,244.41,0.13682,33.43,4.5771,2,1111
25471,CC1=NC2=C(C=NN2C(NC2=CC=C(Br)C=C2)=C1)C1=CC=C(Cl)C=C1,,,,No ,413.705,C19H14BrClN4,4.8324,-7.565,4,1,273.32,0.15129,42.22,2.2845,3,1530
25472,ClC1=CC=CC=C1N1C(=O)CC2(CCCCCC2)C1=O,,,,No ,291.777,C16H18ClNO2,3.2998,-4.541,3,0,214.21,0.13832,37.38,-2.298,1,735
25473,CN(C)C1=CC=C(C=C1)C(=O)N1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1,,,,No ,371.867,C20H22ClN3O2,3.4462,-3.052,5,0,280.9,0.13076,43.86,7.4744,3,1926
25474,NS(=O)(=O)C1=CC=C(CCNC(=O)C2=C3NC4=C(CCCCC4)C3=CC=C2)C=C1,,,,No ,411.525,C22H25N3O3S,3.3028,-4.866,6,3,306.32,0.2688,113.43,-0.41177,5,2570
25475,OC1=CC=C(C=N1)C(=O)NCC1=CC=C(OC2=CC=C(F)C=C2)C=C1,,,,No ,338.337,C19H15FN2O3,3.0177,-4.989,5,2,257.21,0.22771,71.45,-0.09222,5,1874
25476,FC1=CC(=CC=C1CN1CCC2=C(C1)C=CS2)C#N,,,,No ,272.346,C15H13FN2S,2.5994,-3.899,2,0,208.86,0.1794,55.27,-1.3278,2,747
25477,CN1C2=C(N3C(C)=C(C)N(CCCNC4=CC=CC(Cl)=C4)C3=N2)C(=O)NC1=O,,,,No ,400.869,C19H21ClN6O2,2.1807,-3.838,8,2,294.93,0.26562,83.67,2.8155,5,2169
25478,FC(F)(F)C1=CC=CC(CNC2=CC(=O)N3C=C(Cl)C=CC3=N2)=C1,,,,No ,353.73,C16H11ClF3N3O,2.2068,-5.194,4,1,243.3,0.1626,44.7,-5.6516,4,1465
25479,CN1CCN(CC1)C1=CC=C(Cl)C=C1NC(=O)CCC1=NC(=NO1)C1=CC=C(F)C=C1,,,,No ,443.909,C22H23ClFN5O2,3.5639,-4.921,7,1,332.89,0.20322,74.5,6.0861,6,3145
25480,CC(C)CNC1=CC(C)=NC2=C(C(=NN12)C(F)(F)F)C1=CC=CC=C1,,,,No ,348.371,C18H19F3N4,3.5991,-6.009,4,1,259.75,0.15919,42.22,-9.392,5,1380
