SMILES,Fluorescent
CN1N=NN=C1C1=CC=CC(NC(=O)C2CC3CC2C=C3)=C1,0
FC1=CC=CC(Cl)=C1CN1CCN(CC1)C(=O)C12CC3CC(CC(C3)C1)C2,0
CCOC1=CC=C2OCC(=CC2=C1)C(=O)N1CCC(CC1)C(N)=O,0
FC1=C2C=C(SC2=CC=C1)C(=O)NC1=CC=CC(=C1)C1=NN=CO1,0
CC1=CN2C=C(COC3=CC=CC(=C3)C(=O)N3CCCCC3)N=C2C=C1,0
CC1=C(C(=NN1)C(=O)NC1=NOC(=C1)C1=CC=CC=C1)[N+]([O-])=O,0
CCC1N(CCNC1=O)C(=O)C1=C(C)N(N=C1)C1=CC=CC=C1,0
FC1=CC=C(CN2CCC(CC2)NC(=O)NC2=NN=CS2)C=C1,0
CC1CCCCN1C(=O)CN1CCN(CC1)C(=O)CC1CC2CCC1C2,0
O=C(CC1=CSC(=N1)N1CCCC1=O)NCC1=CC=C2CCCC2=C1,0
CN1C=C(NC(=O)C2=NN(C=C2)C2=CC=C(F)C=C2)C(=O)N(C)C1=O,0
NC(=O)C1=CN=CC(OC2=NC3=CC=CC=C3O2)=C1,0
CN1C(=O)COC2=CC=C(NC(=O)C3=CC=C(O3)C3=CC=CC=C3Cl)C=C12,0
BrC1=CC=CC(=C1)N1C=C(N=N1)C(=O)NC(C1CC1)C1CC1,0
COC1=CC=C(NC(=O)C2=CC=CC(C)=C2)C=C1N1CCCCC1=O,0
CC(NC1=C2NC=NC2=NC=N1)C1=CC=C(F)C=C1F,0
C(N1CCC(CC1)NC1=NC=NC2=CC=CC=C12)C1=CC=CC=C1,0
CCN1C=C(C(=O)NC(C2=NC=CN2C)C2=CC=CC(F)=C2)C2=CC=CC=C12,0
CC1=CC=CC2=NC(=CN12)C(=O)NC1=CC=C(OCC(F)(F)F)C(=C1)C#N,0
Cl.CC(C)N1CCC(CC1)NS(=O)(=O)C1=CC=C(C=C1)N1CCCC1=O,0
CC1=C(CN2CCCC3=CC=CC=C23)N=C(O1)C1=CC=CC=C1,0
O=C(N1CCN(CC2=CC=C(C=C2)C#N)CC1)C1=CC=CC2=NC=CC=C12,0
CC(NC(=O)NC1=C(ON=C1C)C1=CC=CC=C1)C1=CC=CN=C1,0
CCN1N=CC2=C(C=C(N=C12)C1=CC=CC=C1)C(=O)NCC1CCCO1,0
CC1=CC=C(NC(=O)C2=CC=CC(NC3=NC=CC=N3)=C2)C(F)=C1,0
FC1=CC=C(C=C1)C1=NN(CC2=CC=C(C=C2)C(=O)NC2=CC=CC=C2)N=N1,0
CC1=CN=C(C=N1)C(=O)NC1=CN(N=C1)C1=CC=CC=C1F,0
FC1=CC=CC=C1CNC(=O)N1CCC(CC1)N1C(=O)NC2=CC=CC=C12,0
FC1=CC=C(C=C1)C1=CC=C(S1)C(=O)N1CCCN(CC(F)(F)F)CC1,0
CN1C(C)=NC2=CC(NC(=O)C3=CC=CN=C3C(F)(F)F)=CC=C12,0
OC(=O)C1CCN(CC1)C(=O)CCC1=NC=C(O1)C1=CC=CC=C1,0
CN1C2CCC1CN(CC2)C1=NC2=CC=CC=C2S1,0
O=C(NC1CCN(CC1)C1=NC=CC=N1)C1C2CC3CC(C2)CC1C3,0
ClC1=CC=CC=C1C1=CC=C(O1)C(=O)NC1=CC=NC=C1,0
CC(C)N1C2CCC1CN(CC2)C(=O)NC1CCN(CC1)C1CC1,0
CC1=CC=C(C=C1)C1=NOC(CNC2=CC=CC(=C2)C(F)F)=C1,0
CC1CCC(CC1)N(C)C(=O)C1CN(CCC2=CC=CC=C2)C(=O)C1,0
ClC1=CC=CC(=C1)N1CCN(CC1)C(=O)NC1CCCC1,0
CC1=CC=C(C=C1)C1=NC(=CS1)C(=O)NC1CCN(CC2=CC=CC=C2)CC1,0
NC1=NC(CN2N=NN(C2=O)C2=CC=CC=C2Cl)=NC2=CC=CC=C12,0
CC1=CC=C(C=C1NCC1=NC(=NO1)C1=CC=CC=C1C)N1C=NN=N1,0
CC(C)CNC1=CC(C)=NC2=C(C(C)=NN12)C1=CC=CC=C1,0
BrC1=CC=CC=C1C1=NN(CC2=CC=CC=C2C#N)N=N1,0
COC1=CC2=CC=C(N=C2C=C1)C(=O)NC1=CC=C(NC(C)=O)C(Cl)=C1,0
O=C(CN1CCN(CC1)C(=O)C1=CC2=CC=CC=C2S1)N1CCCC1,0
CN1C(CNC2=CC=C(N=N2)C(=O)NC2=CC=CC=C2)=NC2=CC=C(F)C=C12,0
COC1=CC=C2C(CC(=O)NC3=C(Cl)C=C(F)C=C3Br)=COC2=C1,0
CC(C)SC1=NC2=CC=CC=C2N1CC1=NC(=NO1)C1=CC=CS1,0
CCC(C(=O)N1CCC(CC1)NC(=O)C1=CC=C(C)S1)C1=CC=CC=C1,0
CCOC1=CC=C(NC2=CC(C)=NC3=C(C=NN23)C2=CC=CC=C2OC)C=C1,0
CC1=CC=CC=C1CN1CCN(CC2=CC=C(C=C2)C(N)=O)CC1,0
FC(F)(F)C1=NC2=CC=CC=C2N1CC(=O)NC1=CN=CC=C1N1CCCC1,0
CCOC1=CC=C2C=C(NC2=C1)C(=O)N1CCC2=CC=C(O)C=C2C1,0
CC1=C2N=C(CSC3=NN=NN3C3=CC=C(O)C=C3)NC(=O)C2=CC=C1,0
CC1=NN(C(C)=C1)C1=CC=CC(NC(=O)CC2=NOC3=CC=CC=C23)=C1,0
CN1C=NC2=C1C(=O)N(CCCN1CCN(CC1)C(C)=O)C(=O)N2C,0
CN1CCN(C(C1)C1=CC=CC=C1)C(=O)C1=CC2=CC=CC=C2S1,0
CC1=NN(C(C)=C1CNC(=O)C1CCC(=O)NC1)C1=CC=CC=C1,0
NC(=O)C(N1CCN(CC1)C(=O)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0
CC1=CC=NC(NC(=O)C2=CC=C(S2)C2=CC=C3OCCOC3=C2)=C1,0
CC1=CC=C(C=N1)C(=O)NC(C1=CC2=CC=CC=C2O1)C1=CC=CC=C1,0
CN1CCC(CC1)NC1=CC=CC=C1NC(=O)C1=CC=CC(C)=C1,0
CN(C)C1=CC=C(C=C1)C(=O)NCC1CCCN1C,0
O=C(NC1=CC=CC(OC2=CC=C(C=N2)C#N)=C1)C1=CC=CN=C1,0
CC1=CC=CC(C(=O)NC2=NC3=CC=C(OC4=CC=CC=C4)C=C3S2)=C1C,0
CC1=CC=C(C(=O)NC2=CC=NC3=NC=NN23)C(F)=C1,0
CC1=CC(=CC(O)=N1)C(=O)NC1=NN2C=C(F)C=CC2=N1,0
COC(=O)C1=CC=CC(CC2=NC(=NO2)C2=CC=NC=C2)=C1,0
O=C(N(CC1CCCCC1)C1CC1)C1=C2C=NNC2=CC=C1,0
FC1=CC=CC(CN2N=C(OC2=O)C2=CC=CS2)=C1,0
ClC1=CC(Cl)=C(NC(=O)CN2C=CN=C2C2=CC=CC=N2)C=C1Cl,0
FC1=CC=C(C(F)=C1)S(=O)(=O)N1CCN(CC1)C(=O)CC1=CC=C(C=C1)C(F)(F)F,0
CCC1=C(CC2=NC(=NO2)C2=CC=CC(OC)=C2)C(CC)=NO1,0
CC(C)=CC1C(C(=O)NC2=CC=C(C=C2)C2=NC=CC(C)=N2)C1(C)C,0
CC1=CC=NN1C1=CC=C(C=C1)C(=O)NCC1COC2=CC=CC=C2O1,0
O=C(CN1C(=O)CC2(CCC3=CC=CC=C23)C1=O)NC1CCCC1,0
O1N=C(N=C1C1=C2C=CC=CC2=CN=C1)C1=CN=CC=N1,0
CN1C=NC2=CC(=CN=C12)C(=O)NC1=CC=CC(=C1)C1=NOC=N1,0
CC(=O)C1=CC=CC(=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCN1C(=O)OC2=CC(Cl)=CC=C12,0
ClC1=CN2C=C(CN3CCN(CC3)C3=NC=CC=N3)N=C2C=C1,0
COC1=CC=C(NC(=O)C2=NNC(=C2)C2=CC=CC=C2Cl)C(C)=N1,0
COC1=CC=C(C2=C(CCC(O)=O)C3=CC=CC=C3N2)C(OC)=C1,0
O=C(CC1CCCCC1)NC1=CC=CC(CN2C=CC=N2)=C1,0
CCC1N(CCNC1=O)C(=O)C1=CC=CC2=CC=C(C)N=C12,0
COC1=CC=CN=C1N(C)C(=O)C1=NN(C2=C1CCCC2)C1=CC=C(F)C=C1,0
CC1=CC=C(CC(=O)NC2=CC=CN=C2N2C=CC=N2)C=C1,0
FC1=CC=CC=C1C1=CC=C(O1)C(=O)NC1=CC=CC=C1C1=CC=CS1,0
CC(NC(=O)C1=C(N)N(C)C2=CC=CC=C2C1=O)C1=CC=CC=C1,0
CC(C)C(=O)NC1=NC=C(CC2=CC=CC(=C2)C(F)(F)F)S1,0
CN1C=CC(=CC1=O)C(=O)NC1=NC(=C(C)S1)C1=CC=C(Cl)C=C1,0
N#CC1=CC=C(NCC2=CN(CC3=CC=CN=C3)N=N2)C=C1,0
O=C(NCC1CCOC1)C1=CC=CC(OCC2=CSC=N2)=C1,0
C1CC1(C1=NC(=NO1)C1=CN=CC=N1)C1=CC=CC=C1,0
CC1=NC2=CC(NC(=O)CN3C=CC(=N3)C(F)(F)F)=CC=C2O1,0
CC1=NN2C(S1)=NC(COC1=NN=C(O1)C1=CC=CC=C1)=CC2=O,0
CCC1=NC2=CC=CC=C2N1C1CCN(CC1)C(=O)C1(O)CCC1,0
CC1=CC=C(CNC(=O)C2=NN=C(CN3CCC(O)CC3)S2)C=C1,0
O=C(NCC1CC1C1=CC=CC=C1)NC1CCN(CC1)C1CC1,0
FC1=CC=CC(=C1)N1C=CC(CN2CCC3=CC=CC=C23)=N1,0
CC1=CC(OC2=NC=CC=C2C#N)=CC=C1NC(=O)C1CCC1,0
CC1=CC=C(NC(=O)C2=CC3=C(CCCCC3)S2)C(OCC2CCCO2)=C1,0
CCN1CCC2=NC3=CC=CC=C3C(C(=O)NC(C)C3=CC=CC=C3)=C2C1,0
CC1CCC2=C(C1)SC=C2C(=O)N1CCNC(=O)C1CC(O)=O,0
CC1=CN2C(=O)C=C(OC3=CC=C(Cl)C(Cl)=C3)N=C2C=C1,0
BrC1=CC=CC(NC(=O)C2=CC=C(C=C2)N2C(=O)CCC2=O)=C1,0
CC1=C(N=C(S1)C1=CC=CO1)C(=O)NC1=CC=C(C)C=C1C,0
CC(C)CCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,0
O=C(NCC1CC2=CC=CC=C2O1)NC1=CC=C2CCCC2=C1,0
CC1=C(SC=N1)C(=O)N1CCCC1C1=NN=C2C=CC=CN12,0
COC1=CC(=CC=C1C)C(=O)NC1=CC=CC(=C1)C1=NN=NN1C1CC1,0
CN1C=NN=C1SCC1=CSC(COC2=CC=C(Cl)C=C2)=N1,0
COC1=CC=NC(=N1)N1CCN(CC2=NC3=CC=CC=C3N2)CC1,0
FC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)C(=O)CC1=CC=CC=C1Cl,0
CC1=CC=CC(NC(=O)C2=CC=C(S2)C2=CC=C(F)C=C2)=N1,0
CC1CN(CC(C)O1)C(=O)C1=C(C)N(CC2=CC=C(C)C=C2)N=C1C,0
COC1=CC=C(CN2CC3=CC=CC=C3CC2C(N)=O)C=C1OC,0
FC(F)(F)C1=CC=CC(=C1)N1CCN(CC(=O)NC(C2CC2)C2CC2)CC1,0
CC(C)COC1=CC=C(C=N1)C(=O)N1CCCC2=CC(F)=C(F)C=C12,0
CC1=CC=C2C(CC(=O)NC3=CC=CC=C3OC(F)(F)F)=COC2=C1,0
CC1=C(SC(=N1)C1=CC=CC(Cl)=C1)C(=O)NC1=NC=CC=C1OC(F)F,0
COC1=CC=C(CN2CCCN(CC3=CC=C(C=C3)C(N)=O)CC2)C=C1,0
OC1CCC(CC1)NC(=O)N1CCN(CC1)C1=NC=CC=N1,0
CN1N=C2CCCC2=C1NC(=O)CC1=CC=C(OC(F)F)C=C1,0
COC1=CC=C(OC)C(=C1)C1CCCN1C(=O)C1=CC(Cl)=CC=C1Cl,0
CCN1C(=O)N(CC(=O)N2C(C)CCCC2C)C2=CC=CC=C12,0
FC1=CC=C2NC3=C(CN(CC3)C(=O)CN3CCN(CC4=CC=CC=C4)CC3)C2=C1,0
CN(CCC(=O)N1CCC2=CC=CC=C12)C1CCC2=CC=CC=C12,0
OC(=O)CCC1CCCN(C1)C(=O)C1=CC2=CC=CN=C2C=C1,0
NC(=O)C1CCN(CC1)C1=C(C=NC2=CC=CC=C12)C#N,0
CC1=CC2=NC(=CN2C=C1)C(=O)NC1CCC2=CC=CC=C12,0
CN1CCC(CC1)NC(=O)C1=C(C)N=C(S1)C1=CC=CC=C1Cl,0
CC(NC1=CC=C(F)C=C1)C(=O)N1C(C)CC2=CC=CC=C12,0
OC(=O)CNC(=O)C1=CC=C(NS(=O)(=O)C2=CC=C3OCC(=O)NC3=C2)C=C1,0
CS(=O)(=O)N1CCCC(C1)C(=O)NC1=NC(=CS1)C1=CC=C(F)C=C1,0
O=C(C1CCCCC1)N1CCN(CC2=CC=C3OCCOC3=C2)CC1,0
CN(C1CCC2=CC=CC=C2C1)C(=O)C1=CC=CC=C1O,0
CC(NC(=O)N1CC2CC3CC(C2)CC1C3)C1=CC=C(C=C1)S(C)(=O)=O,0
FC(F)(F)CN1CC(CC1=O)C(=O)NC1=CC=CC(Cl)=C1,0
CC1=CC(=C(C)S1)C1=CC(C(=O)NC2CC(C)(C)NC(C)(C)C2)=C2C(C)=NOC2=N1,0
CC(=O)NC1=CC=C2N=C(NC(=O)C3=CC(C)=NO3)SC2=C1,0
FC1=CC=CC(F)=C1C(=O)NC1CCN(CC2=CC=CC=C2)CC1,0
CC1=CC(=CC=C1NC(=O)C1=NN(CCOC2=CC=CC=C2)C(=O)C=C1)C(O)=O,0
FC1=CC=CC=C1CC1=NN=C(NCC2=CC=CS2)O1,0
CC(N1CCC(CC1)C(=O)N1CCC2=CC=CC=C2C1)C(N)=O,0
O=C(NCC1=CC=C(N=C1)N1C=NC=N1)C1=CC=C(OC2=CC=CC=C2)N=C1,0
FC(F)(F)C1=CC=CC(=C1)N1CCN(CC1)C(=O)C1=CC=CN=C1N1CCCCC1,0
CC1=CC=CN2C=C(CC(=O)NC3=NC=C(CC4=CC=C(F)C=C4)S3)N=C12,0
C(N1CCN(CC2=CC=C3OCCC3=C2)CC1)C1=CSC(=N1)C1=CC=CC=C1,0
CC1=CC=C(C=C1)C1=NN(CCOC2=CC=CC(=C2)[N+]([O-])=O)N=N1,0
CC1=CC=C(Cl)C=C1N1N=CC2=C(NC3=CC=CC(Cl)=C3)N=CN=C12,0
CC(=O)N1CCC2=CC(=CC=C12)C(=O)NCC1=CC=C(C=C1)C(O)=O,0
O=C(NC1CC1)C1CCN(CC1)C(=O)C1(CC1)C1=CC=CC=C1,0
COC1=CC=CC=C1SCC(=O)NC1=C2CCCC2=NN1C1=CC=CC=C1,0
CC1=CC(=NN1C1=CC=CC=C1)C(=O)N(CC=C)C1=CC=CC=C1,0
O=C(N1CCC2=C(C1)C=CS2)C1=CC=C(C=C1)C#N,0
CN1C=CC(=CC1=O)C(=O)OCC1=CN(N=N1)C1=CC=C(Cl)C=C1,0
CNC(=O)C1CCCCN1C(=O)C1=C(C)N(N=C1)C1=CC=CC=C1C,0
CCN1N=CC2=CC=C(NC(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C=C12,0
CC1=NOC(=N1)C1=CC=C(C=C1)C(=O)NCCN1CCN(CC1)C1=CC=CC=C1,0
CN1C=C(C=N1)N1CCC(NC2=CC(F)=C(F)C=C2F)C1=O,0
CC(=O)NC1CCC(CC1)NC1CC2CCCC3=CC=CC1=C23,0
CC(C)CN1C=CC2=CC(NC(=O)N3CCC(O)C3)=CC=C12,0
CCN(CC1COC2=CC=CC=C2O1)C1=C2C=CSC2=NC=N1,0
CCN1C(C)=CC(C(=O)NC2=CN=C3N(N=CC3=C2)C(C)C)=C1C,0
OC(=O)CN(CC1CC1)C1CC(C1)NC(=O)C1=NC=CC2=CC=CC=C12,0
CC(C)S(=O)(=O)C1=C(N=C(O1)C1=CC=C(F)C=C1)S(=O)(=O)C1=CC=CC=C1,0
CN(C(=O)C1=CN(N=N1)C1=CC=C(C)C=C1)C1=CC(Cl)=CC=C1C#N,0
COC1=CC=C(C(C)=C1)S(=O)(=O)N1CCC(=CC1)C1=CNC2=NC=CC=C12,0
FC(F)(F)C1=CC=CN(CC2=NN(C=N2)C2=CC=CC=C2)C1=O,0
CCOC1=CC=C(C=C1)C1CCCN1CC(=O)N1CCC2=C(C1)C1=CC=CC=C1N2,0
CN1N=C(C)C(C2CCCN2CC2=NN(C=C2)C2=CC=CC=C2)=C1C,0
CC1=CC=C(CC(=O)N2CCN(CC2)C2CCCC2O)C=C1,0
CC(=O)NC1=CC=CC=C1OCC1=NC(=CS1)C1=C(F)C=CC=C1F,0
CC1=CC=C(OC2=CC=C(NC(=O)C3CCCN3C3=NC=CS3)C=N2)C=C1C,0
CC1=CC=CN2C=C(CN3N=NN(C4=CC=CS4)C3=O)N=C12,0
CC1=C(N=C(NC(=O)C2=CC3=CC=CC=C3O2)S1)C1=CC=C(F)C(F)=C1,0
OC1=CC=C(C=C1)C(=O)N1CCN(CC1)C1=C2C=COC2=CC=N1,0
O=C(CN1C(=O)C2CCCCC2C1=O)NC1=CC=CC=C1,0
CC1=CC=CC=C1C1=NN(CC2=C(F)C(F)=C(F)C(F)=C2F)N=N1,0
CC1(C)CC2=CC=CC(OCC3=CC=C(C=C3)C#N)=C2O1,0
CC1=CC=CC(=C1)N1CCN(CC(C)(C)NC2CCOCC2)CC1,0
CC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=CC(Cl)=C1C,0
CN1C2=C(N(CC3=CC=C(C=C3)C(=O)N3CCCC3)C=N2)C(=O)N(C)C1=O,0
ClC1=CC(NC(=O)CN2C=NC3=CC=CC=C23)=CC=C1C#N,0
C(NC1CCCC1)C1(CCCCC1)N1CCCCC1,0
CCOC1=CC=C2N=C(NC(=O)C3=C4N=CC=CN4N=C3)SC2=C1,0
CN(C)C1=NC(=NC2=CC=CC=C12)C1=CC=CN=C1,0
CN(CC1=C(F)C=CC=C1Cl)C(=O)C1=CC2=NC(C)=C(C)N=C2C=C1,0
CC1=CC=C(NC(=O)C2CCCC3=CC=CC=C23)C=C1C,0
COC1=NC(=CC2=CC=CC=C12)C(=O)N1CC(CO)C1,0
COC1=CC=C(NC(=O)C2=CN(N=N2)C2=CC=CC=C2)C=C1,0
N#CC1=CC=C(OC2CN(C2)C2=C3C=CSC3=NC=N2)C=C1,0
COC1=CC=C(C=C1)C1=NN=C(CN2C(=O)C(=CC=C2C(F)(F)F)C(N)=O)O1,0
CC1CN(CC2CCCN2C(=O)C2=CC3=CC=CC=C3N2)CC(C)O1,0
OC1CCCC1N1CCN(CC1)C(=O)CC1=CC=CC(Cl)=C1,0
CCC1=CC=C(C=C1S(=O)(=O)N1CCOCC1)C(=O)N1CCCC11CCCCCC1,0
O=C(CN1CCCC2=CC=CC=C12)NC1=CC(=NN1C1=CC=CC=C1)C1CC1,0
CC(=O)N1CCC(CC1)NC(=O)C1=CC=CN=C1N1CCCC1,0
NC(=O)C1=CC=CN=C1N1CCN(CC1)C1=CC=CC=C1F,0
C(CC1=CNC2=CC=CC=C12)NCC1=CC=C2OCCOC2=C1,0
COC1=CC=CC=C1CN(C)C(=O)C1=CC2=CC=CC=C2S1,0
CN1CCN(CC1)S(=O)(=O)C1=CC=C(NC(=O)CC2=C(F)C=CC=C2Cl)C=C1,0
CN(CC1=NC2=CC=CC=C2N1CC1=CC=C(Cl)C=C1Cl)C(C)=O,0
NC(=O)C1=CC=C(NC(C(=O)N2CCCCC2)C2=CC=CC=C2)C=C1,0
CC(N1CCC(CC1)C(=O)NC1=CC=CC=C1)C(=O)N1CCC2=CC=CC=C12,0
ClC1=CC=CC=C1CNC(=O)C1=CC=CC(CN2C=CN=C2)=C1,0
CC(C)C1=CC=C(C=C1)C1=NC(=CS1)C(=O)NC1=NC=C(C)S1,0
CC1=CC=C(CNC(=O)CN2CCN(CC3=CN(N=C3)C3=CC=CC=C3)CC2)C=C1,0
CCC1=CC=C(NC(=O)C2CCCN2C2=NC=CS2)C=C1,0
CC1=CC(C)=C2C=C(CN3CCC(CC3)C3CCOCC3)NC2=C1,0
O=C(NCC1=CC=C(CN2C=CN=C2)C=C1)C1CCCC2=CC=CC=C12,0
OC1=CC=CC=C1N1CCN(CC1)C(=O)CC1CC2CCC1C2,0
CC1=NN2C(N=C(C)C=C2NC2=CC=CC(C)=C2)=C1C1=CC=C(Cl)C=C1,0
O=C(N1CCCC1C1CCCC1)C1=CC=C2NC=CC2=C1,0
CC1=NN(C(C)=C1)C1=CC=CC(NC(=O)C2=CC=C(F)C(F)=C2)=C1,0
FC(F)(F)COC1=CC=C(CN2CCC(CC2)N2C(=O)NC3=CC=CC=C23)C=C1,0
CN(CC1=CC=C(C=C1)C(O)=O)C(=O)C1CC2=CC=CC=C2O1,0
CC(N1CCC(CC1)N1CCCC1)C(=O)N1CCC2=C(C1)C=CS2,0
O=C(NC1CCCC1)C1=CC=CC=C1OC1=CC=CC=C1,0
CC1=NNC(=N1)C1=CC=C(NCC2CC2)C=C1,0
CN(C)CC1CCN(C1)C(=O)NC1=CC=C(C)C(=C1)N1C=NN=N1,0
CC1=C(C2CCN(CC3=CNN=C3)CC2)C2=CC=CC=C2N1,0
NC(=O)C1=CC=C(CN(C2CC2)C2=C3C=CSC3=NC=N2)C=C1,0
COCCCN1C(SC2=CC=C(C=N2)C#N)=NN=C1C1=CC=CC=C1Cl,0
O=C(NCCN1CCCCC1)C1C2=CC=CC=C2OC2=CC=CC=C12,0
Cl.COC1=CC=C(C=C1)C1CC(C)N(C1)C(=O)CNC1CC1,0
FC1=CC(Br)=CC=C1C(=O)NC1=CC=CC(=C1)C#CC1=CC=CC=N1,0
C(NC1=NC=CN2C(=NN=C12)C1CC1)C1(CCOCC1)C1=CC=CC=C1,0
ClC1=CN=CC=C1N1CCN(CC1)C1=CC(=CC=N1)C#N,0
O=C(NC1=CC=CC=C1)N1CCCC(C1)N1CCNC1=O,0
CC(=O)C1=CC=C(OCC2=NC3=CC=CC=C3N2C(F)F)C=C1,0
NC(=O)C1=CC(=NC2=CC=CC=C12)N1CCN(CC(=O)N2CCCCCC2)CC1,0
CC1CN(CCC1NCC1=C2C=CNC2=CC=C1)C(=O)C1CC1,0
COC1=CC=CC=C1C(=O)N1CCN(CCN2C(=O)CCC2=O)CC1,0
CCC1=NN=C2C=CC(NC3CC(C)N(C3=O)C3=CC=CC=C3)=NN12,0
COC1=CC=CC=C1CN(C)C(=O)C1=CN(CC2=CC=CC=C2)N=N1,0
CCN(CC1CCOC1)C(=O)C1=CSC(=N1)C1=CC=C(OC)C=C1,0
CC(C)N1CCN(CC1)C1=CC(=NC=N1)N1CCN(CC1)C(C)C,0
FC1=CC=C(C=C1)C(=O)NC1=CC=C(CN2C=NC=N2)C=C1,0
CC1CN(C)CCC1N(C)C(=O)NC1=CN(CC2=CC=CC=N2)N=C1,0
CN1N=CC2=C1CCCC2NC(=O)CC1=CSC(=N1)C1=CC=CC=C1,0
COC1=CC=CC=C1NC1CCN(CC2=CC=C(C=C2)C(N)=O)CC1,0
CC1=CC=C(C=C1)C1=NOC(NCCN2C=CN=C2)=N1,0
CC(=O)NC1=CC=CC(=C1)N1C(C)=NN=C1SC1=CC=C(C=C1C#N)[N+]([O-])=O,0
FC1=CC=C(C=C1)N1CCN(CC(=O)NCC2CCN(C2)C2=CC=CC=C2)CC1,0
[O-][N+](=O)C1=CC=CC(=C1)C1=NOC(CN2C=NC3=C(SC=C3)C2=O)=N1,0
O=C(NCC1=CC=CC=C1)N1CCN(CC2=CC=NC=C2)CC1,0
O=C(N1CCN(C2CC2)C(=O)C1)C1=NC2=CC=CC=C2N1,0
CN1C(=CC2=CC=CC=C12)C(=O)NCC1=NN=C2C=CC(C)=NN12,0
CCN(CC1=NC2=C(N1)C(=O)N(C)C(=O)N2C)C1=CC=CC=C1,0
[O-][N+](=O)C1=CN(CCOC2=NN=C(O2)C2=CC=CC=C2)C(=O)C=C1,0
O=C(NC1CC1)C1CCN(CC1)C(=O)C1(CCC1)C1=CC=CC=C1,0
O=C(NC12CC3CC(CC(C3)C1)C2)C1=CC2=CC=CC=C2N1,0
CC1=CC(=CC=C1NC(=O)C1=CC=C(O1)C1=CC=CC=C1Cl)C(N)=O,0
CN1CCN(CC1)S(=O)(=O)C1=CC(F)=CC(F)=C1,0
O=C(NC1=CC=CC(=C1)S(=O)(=O)N1CCCCCC1)C1CCC1,0
COC1=CC=C(C=C1)C1=C(C)SC(NC(=O)C2=C(C)N(C(C)=C2)C2=CC=CN=C2)=N1,0
CC1=CC=CC(C)=C1NC(=O)C1=CC=C(C=C1)N1C=CN=N1,0
CC1=CC=C(CCC2CCN(CCN3C(=O)CCC3=O)CC2)C=C1,0
CC(C)C1=NOC(CNC2=CC=CC=C2CN2CCC(CO)CC2)=N1,0
CC1=NC(=NC(N2CCCC(CCC(N)=O)C2)=C1C)C1=CC=CN=C1,0
ClC1=CC=C(CN2CCC(CC2)NC(=O)C2CCCCC2)C=C1,0
FC1=CC=C(OCC2=NOC(=C2)C2=CC=CO2)C(Br)=C1,0
CC1N(CCC2=C1NC1=CC=CC=C21)C(=O)C1=CC=C(OCC(N)=O)C=C1,0
O=C(CCC1=CNC2=CC=CC=C12)N1CCCC1C1=CC=CN=C1,0
CC(NC1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1)C1=CC=C2OCCC2=C1,0
OC1CCCC1CNC(=O)C1=CN(N=N1)C1=CC=CC(Cl)=C1F,0
CN(C1CCC(CC1)C1=CC=CC=C1)C(=O)NC1=NOC(C)=C1,0
CC1=C(O)C=CC=C1C(=O)NC1=CC=CC=C1CN1CCC(O)CC1,0
O=C(CC1CCC=C1)NC1=NC(=CS1)C1=CC=CN=C1,0
CCNC1=CC=C(C=C1NC(=O)C1CCCC1)S(=O)(=O)N1CCOCC1,0
CC(C)C(=O)N(C)C1=CC=CC2=C1CCCN2C(=O)C(C)C,0
CCC1CCC(CC1)N(C)CC(=O)N1CCCC2=CC(=CC=C12)S(=O)(=O)N1CCCC1,0
CC(C)C(SC1=NN=CN1C1=CC=CC=C1C)C(=O)N(C)C1CCCCC1,0
CS(=O)(=O)C1=CC=C(C=C1)C(=O)N1CCCCCC1,0
CN(CC1=CN(N=C1)C1=CC=CC=C1)C(=O)C1CCCN1C(=O)C1CCCCC1,0
CC(NC(=O)C1CCC1)C1=CC=CC(Br)=C1,0
COC1=CC=C(C2=NOC(CNC3=C(F)C=CC=C3F)=N2)C(OC)=C1,0
Cl.CNC1CCN(C1)S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1,0
CCC(NC1=CC(CC)=NC(=N1)C1=CC=NC=C1)C1=NC(=CN1)C1=CC=CC=C1,0
NC1=CC(=NN1)C1CCN(CC1)C1=CC=C(C=N1)C(F)(F)F,0
CCC1=C(O)C=C2OC(C)=C(C3=NC4=CC=CC=C4N3C)C(=O)C2=C1,0
NC(=O)C1CCN(CC1)C(=O)C1=CC=CC=C1CCC1=CC=CC=C1,0
CC1CCCCN1C(=O)CN1CCN(CC2=CC=C(C=C2)N2C=CC=N2)CC1,0
CC1=CC2=NN=C(SCC(=O)C3=CC=CC=C3)N2C(C)=N1,0
O=C(N1CCCCC1CN1C=CC=N1)C1=CC=C(N=C1)N1C=CC=N1,0
CN1CCCC(CNC(=O)C2=CC=C(OCC3=CC=CC=N3)C=C2)C1,0
FC(F)(F)C1=CC=CC(=C1)C1=NOC(CN2C=C(C=C(Cl)C2=O)C(F)(F)F)=N1,0
